x y z
0.4074562 0.8084935 -0.061576396
0.4107756 0.81949866 -0.06207804
0.41420677 0.83025306 -0.06259657
0.41774493 0.84075487 -0.063131265
0.42138505 0.85100234 -0.06368137
0.42512247 0.86099344 -0.06424618
0.4289521 0.8707262 -0.06482494
0.43286926 0.88019884 -0.0654169
0.43686906 0.8894096 -0.06602136
0.44094664 0.89835626 -0.06663758
0.44509706 0.907037 -0.0672648
0.44931555 0.91544974 -0.06790233
0.45359725 0.92359304 -0.0685494
0.45793733 0.93146455 -0.06920529
0.46233076 0.9390626 -0.06986924
0.46677288 0.94638515 -0.07054054
0.47125876 0.9534305 -0.07121847
0.47578356 0.96019644 -0.07190227
0.48034233 0.9666811 -0.07259121
0.48493028 0.9728828 -0.07328455
0.4895426 0.9787995 -0.07398158
0.49417433 0.98442924 -0.07468156
0.49882075 0.9897701 -0.07538374
0.50347686 0.9948203 -0.076087385
0.5081379 0.9995777 -0.07679176
0.5127989 1.0040407 -0.07749616
0.51745516 1.0082073 -0.078199826
0.52210164 1.0120752 -0.07890202
0.52673364 1.0156432 -0.07960204
0.5313462 1.0189087 -0.080299094
0.53593457 1.0218703 -0.080992505
0.5404938 1.0245256 -0.081681505
0.54501903 1.0268734 -0.08236538
0.5495054 1.028911 -0.083043374
0.5539481 1.0306369 -0.083714776
0.5583423 1.0320492 -0.08437883
0.562683 1.0331459 -0.085034825
0.5669655 1.033925 -0.08568201
0.5711849 1.0343848 -0.08631965
0.5753363 1.0345232 -0.086947024
0.5794148 1.0343385 -0.08756339
0.5834156 1.0338287 -0.08816801
0.5873339 1.0329919 -0.08876015
0.5911647 1.0318259 -0.08933909
0.5949033 1.0303292 -0.08990407
0.5985448 1.0284997 -0.090454385
0.3858907 0.7398236 -0.06872809
0.3891222 0.75318277 -0.06930363
0.39249885 0.76631624 -0.06990502
0.3960159 0.77922195 -0.07053142
0.3996683 0.7918974 -0.07118192
0.40345114 0.8043401 -0.07185565
0.40735963 0.81654805 -0.07255177
0.41138875 0.8285186 -0.07326935
0.41553363 0.8402497 -0.07400758
0.41978934 0.85173863 -0.07476552
0.42415103 0.8629834 -0.075542346
0.42861375 0.8739816 -0.07633716
0.43317258 0.88473076 -0.07714909
0.4378227 0.89522874 -0.07797729
0.44255912 0.9054728 -0.07882086
0.44737697 0.9154611 -0.07967894
0.45227128 0.92519104 -0.08055062
0.45723727 0.9346605 -0.081435084
0.46227 0.94386697 -0.08233141
0.46736437 0.9528078 -0.08323874
0.47251564 0.9614813 -0.0841562
0.47771913 0.9698847 -0.08508293
0.48296958 0.9780158 -0.08601805
0.48826212 0.9858721 -0.086960666
0.4935919 0.9934515 -0.08790991
0.49895418 1.0007514 -0.088864945
0.50434387 1.0077697 -0.089824855
0.5097561 1.0145041 -0.09078879
0.51518595 1.020952 -0.09175587
0.5206286 1.0271112 -0.09272519
0.52607894 1.0329794 -0.09369592
0.5315324 1.0385543 -0.09466719
0.53698367 1.0438333 -0.09563808
0.54242826 1.0488143 -0.09660775
0.5478609 1.0534949 -0.09757534
0.5532769 1.057873 -0.09853994
0.55867136 1.0619459 -0.09950069
0.56403923 1.0657115 -0.10045672
0.56937575 1.0691671 -0.10140718
0.5746759 1.0723107 -0.10235114
0.57993484 1.0751401 -0.10328777
0.5851476 1.0776527 -0.10421618
0.59030944 1.079846 -0.1051355
0.59541523 1.0817182 -0.10604485
0.6004602 1.0832663 -0.10694338
0.6054394 1.0844884 -0.10783018
0.610348 1.0853821 -0.10870442
0.61518097 1.0859451 -0.10956518
0.6199334 1.086175 -0.110411614
0.62460065 1.0860692 -0.11124284
0.62917745 1.0856259 -0.11205799
0.37805882 0.72817546 -0.077214226
0.38183087 0.7426566 -0.07798462
0.38575828 0.7569308 -0.07878675
0.38983625 0.7709959 -0.07961962
0.39405978 0.78484887 -0.08048223
0.39842385 0.79848653 -0.08137354
0.40292373 0.81190675 -0.082292594
0.40755433 0.8251065 -0.08323834
0.4123108 0.83808285 -0.08420981
0.41718817 0.8508331 -0.08520594
0.42218155 0.8633548 -0.08622577
0.42728594 0.8756448 -0.08726829
0.43249643 0.8877004 -0.08833247
0.4378082 0.89951915 -0.08941733
0.44321623 0.911098 -0.09052186
0.44871545 0.9224339 -0.09164502
0.45430118 0.93352455 -0.09278583
0.45996833 0.9443671 -0.09394329
0.4657121 0.95495874 -0.09511638
0.4715274 0.96529657 -0.096304104
0.47740936 0.9753781 -0.097505406
0.48335317 0.9852002 -0.09871936
0.48935378 0.99476033 -0.09994492
0.4954062 1.0040556 -0.10118105
0.5015056 1.0130835 -0.10242678
0.5076471 1.0218409 -0.10368111
0.5138256 1.0303253 -0.10494301
0.52003634 1.038534 -0.10621145
0.5262743 1.046464 -0.10748549
0.5325345 1.0541124 -0.108764075
0.5388121 1.0614768 -0.11004621
0.54510224 1.0685543 -0.11133088
0.5513998 1.0753422 -0.112617075
0.5577 1.0818374 -0.11390383
0.5639978 1.0880375 -0.11519008
0.57028836 1.0939397 -0.116474845
0.57656676 1.099541 -0.117757134
0.58282787 1.1048387 -0.11903591
0.5890671 1.1098303 -0.12031018
0.5952792 1.1145126 -0.12157894
0.60145944 1.1188833 -0.12284117
0.6076028 1.1229392 -0.12409589
0.6137044 1.1266778 -0.12534207
0.61975926 1.1300962 -0.1265787
0.6257624 1.1331917 -0.12780479
0.6317091 1.1359617 -0.1290193
0.63759416 1.138403 -0.13022128
0.6434129 1.1405133 -0.13140967
0.64916027 1.1422896 -0.1325835
0.65483123 1.1437291 -0.13374174
0.660421 1.144829 -0.1348834
0.3692836 0.7148879 -0.084790766
0.37358904 0.7304765 -0.085779324
0.37806115 0.74588084 -0.086806186
0.38269526 0.76109797 -0.0878702
0.3874863 0.77612466 -0.08897027
0.39242923 0.7909575 -0.090105206
0.39751932 0.8055935 -0.09127393
0.4027516 0.82002944 -0.09247533
0.40812105 0.8342623 -0.09370818
0.41362274 0.8482883 -0.09497142
0.41925183 0.862105 -0.09626391
0.42500344 0.8757086 -0.09758451
0.4308724 0.889096 -0.09893209
0.436854 0.90226436 -0.10030553
0.44294336 0.91521025 -0.101703666
0.44913533 0.92793053 -0.10312538
0.45542502 0.94042176 -0.10456957
0.4618077 0.9526811 -0.1060351
0.46827835 0.9647053 -0.10752079
0.47483185 0.97649086 -0.109025545
0.48146346 0.98803484 -0.11054822
0.4881684 0.99933416 -0.11208771
0.49494138 1.0103854 -0.11364287
0.5017777 1.0211852 -0.11521253
0.50867236 1.0317309 -0.1167956
0.5156205 1.0420188 -0.11839096
0.5226171 1.0520457 -0.11999745
0.5296574 1.0618091 -0.121613935
0.53673625 1.0713049 -0.1232393
0.5438489 1.0805304 -0.124872416
0.55099016 1.0894823 -0.12651214
0.55815554 1.0981575 -0.12815735
0.5653397 1.1065526 -0.12980689
0.5725379 1.1146647 -0.13145965
0.5797452 1.1224903 -0.1331145
0.5869566 1.1300265 -0.13477032
0.5941672 1.1372697 -0.13642594
0.60137224 1.144217 -0.13808027
0.6085666 1.1508652 -0.13973215
0.61574537 1.1572111 -0.14138047
0.6229036 1.1632514 -0.14302406
0.6300365 1.168983 -0.14466183
0.637139 1.1744026 -0.14629263
0.6442063 1.1795071 -0.14791533
0.6512333 1.1842933 -0.1495288
0.6582153 1.1887579 -0.15113191
0.6651471 1.1928978 -0.15272354
0.6720241 1.19671 -0.15430254
0.678841 1.2001908 -0.15586777
0.6855932 1.2033373 -0.15741812
0.6922755 1.2061465 -0.15895243
0.35963956 0.7000251 -0.09144913
0.36446762 0.7167 -0.09267679
0.36947492 0.73321676 -0.093950056
0.37465662 0.74957216 -0.095267676
0.38000795 0.7657628 -0.09662839
0.38552383 0.78178436 -0.09803098
0.39119953 0.797634 -0.09947418
0.39703003 0.8133076 -0.10095677
0.40301043 0.8288017 -0.10247747
0.40913594 0.84411263 -0.10403503
0.4154016 0.8592369 -0.10562827
0.4218025 0.87417084 -0.10725589
0.42833376 0.88891065 -0.10891665
0.4349904 0.90345323 -0.110609315
0.4417677 0.9177945 -0.11233264
0.44866067 0.9319309 -0.11408538
0.45566437 0.9458589 -0.11586628
0.46277398 0.959575 -0.1176741
0.46998465 0.9730755 -0.119507626
0.47729123 0.98635644 -0.121365555
0.48468906 0.99941486 -0.123246655
0.49217328 1.0122467 -0.12514973
0.49973884 1.0248485 -0.1270735
0.5073808 1.0372165 -0.1290167
0.51509446 1.0493472 -0.13097811
0.5228748 1.061237 -0.1329565
0.53071696 1.0728824 -0.1349506
0.538616 1.0842794 -0.13695918
0.5465671 1.0954249 -0.13898098
0.5545653 1.1063148 -0.14101474
0.56260574 1.1169459 -0.14305927
0.5706834 1.1273142 -0.14511327
0.5787936 1.1374165 -0.14717552
0.5869314 1.1472486 -0.14924477
0.5950917 1.1568077 -0.15131979
0.6032699 1.1660897 -0.1533993
0.6114607 1.1750909 -0.15548211
0.6196597 1.1838078 -0.15756692
0.6278616 1.1922368 -0.1596525
0.6360617 1.2003744 -0.1617376
0.64425504 1.2082168 -0.16382101
0.65243685 1.2157606 -0.16590148
0.66060203 1.2230018 -0.16797772
0.66874576 1.2299372 -0.1700485
0.6768632 1.2365632 -0.1721126
0.68494946 1.2428759 -0.17416878
0.6929996 1.2488717 -0.17621577
0.7010086 1.2545472 -0.17825231
0.70897186 1.2598987 -0.18027718
0.71688426 1.2649224 -0.18228914
0.7247409 1.2696152 -0.18428694
0.3492027 0.68365943 -0.09718694
0.35453886 0.7013923 -0.09867207
0.36006808 0.7189974 -0.10021089
0.3657855 0.73647064 -0.10180212
0.3716864 0.75380856 -0.103444405
0.37776574 0.77100664 -0.105136335
0.38401887 0.7880607 -0.10687666
0.39044088 0.80496746 -0.10866397
0.397027 0.82172227 -0.11049697
0.40377226 0.83832127 -0.11237423
0.41067195 0.8547607 -0.114294514
0.41772124 0.8710362 -0.11625641
0.42491525 0.88714373 -0.118258566
0.43224922 0.9030799 -0.12029969
0.43971834 0.91884005 -0.122378424
0.4473175 0.9344202 -0.12449335
0.45504224 0.9498166 -0.12664323
0.4628876 0.96502525 -0.12882665
0.47084865 0.9800423 -0.13104232
0.4789206 0.99486303 -0.13328883
0.4870987 1.0094842 -0.13556486
0.49537802 1.0239012 -0.1378691
0.5037539 1.0381106 -0.14020017
0.5122212 1.0521077 -0.14255674
0.5207754 1.065889 -0.14493744
0.5294115 1.0794505 -0.14734097
0.53812474 1.0927879 -0.14976595
0.5469103 1.1058975 -0.15221106
0.55576324 1.118775 -0.15467493
0.5646788 1.1314166 -0.15715624
0.5736522 1.1438181 -0.15965362
0.5826785 1.1559756 -0.16216576
0.591753 1.1678852 -0.16469127
0.6008708 1.1795427 -0.16722883
0.6100271 1.190944 -0.16977711
0.6192169 1.2020855 -0.17233476
0.6284356 1.2129627 -0.17490041
0.6376783 1.223572 -0.17747276
0.64694005 1.2339091 -0.18005042
0.65621626 1.2439703 -0.18263206
0.66550183 1.2537512 -0.18521634
0.6747922 1.2632481 -0.18780193
0.68408227 1.2724569 -0.19038747
0.6933673 1.2813733 -0.19297162
0.7026426 1.2899936 -0.19555302
0.7119033 1.298314 -0.19813034
0.7211443 1.30633 -0.20070226
0.7303611 1.3140378 -0.20326738
0.73954874 1.3214334 -0.2058244
0.7487024 1.3285129 -0.20837195
0.7578172 1.3352722 -0.2109087
0.33804956 0.66587 -0.102007836
0.34387603 0.68462574 -0.10376599
0.34991026 0.7032879 -0.10558688
0.35614797 0.7218521 -0.10746911
0.3625842 0.7403143 -0.109411255
0.36921415 0.75866914 -0.11141188
0.3760332 0.7769133 -0.113469556
0.38303658 0.79504204 -0.11558287
0.3902197 0.8130507 -0.11775038
0.39757755 0.8309352 -0.11997065
0.40510565 0.8486911 -0.12224228
0.41279918 0.8663141 -0.12456384
0.42065343 0.88379925 -0.12693387
0.42866367 0.90114325 -0.12935102
0.43682525 0.91834104 -0.13181378
0.44513327 0.9353879 -0.13432077
0.45358306 0.95228 -0.13687052
0.46217003 0.9690129 -0.13946168
0.47088933 0.9855822 -0.14209275
0.47973624 1.0019833 -0.14476235
0.48870605 1.0182118 -0.14746903
0.4977941 1.034264 -0.15021133
0.5069955 1.0501347 -0.15298791
0.5163057 1.0658196 -0.1557973
0.5257197 1.0813147 -0.15863805
0.53523326 1.0966156 -0.16150877
0.5448412 1.1117177 -0.16440798
0.55453897 1.1266164 -0.16733433
0.5643218 1.141308 -0.17028634
0.574185 1.1557875 -0.17326263
0.5841239 1.1700509 -0.1762617
0.5941336 1.1840935 -0.17928216
0.6042095 1.197911 -0.18232262
0.6143469 1.2114992 -0.1853816
0.62454104 1.2248536 -0.18845773
0.6347872 1.2379698 -0.19154952
0.6450805 1.2508435 -0.1946556
0.6554164 1.2634704 -0.19777448
0.6657902 1.275846 -0.20090482
0.676197 1.2879658 -0.2040451
0.6866322 1.2998254 -0.20719397
0.6970911 1.3114207 -0.21034996
0.70756876 1.322747 -0.21351168
0.71806073 1.3338002 -0.21667764
0.7285621 1.3445759 -0.21984647
0.7390682 1.3550696 -0.22301674
0.74957436 1.3652769 -0.226187
0.7600758 1.3751934 -0.22935584
0.7705678 1.3848147 -0.23252183
0.7810455 1.3941365 -0.23568355
0.7915044 1.4031545 -0.23883955
0.32625723 0.6467432 -0.10592126
0.33255255 0.6664799 -0.107965074
0.33907196 0.686161 -0.11008164
0.34581095 0.705782 -0.11226947
0.35276493 0.7253384 -0.11452713
0.3599292 0.7448248 -0.11685305
0.36729935 0.7642372 -0.11924583
0.37487075 0.7835707 -0.121703915
0.3826388 0.8028203 -0.124225855
0.39059883 0.82198143 -0.12681012
0.3987464 0.84104973 -0.12945527
0.40707693 0.86002 -0.13215983
0.4155857 0.87888753 -0.13492222
0.42426825 0.89764816 -0.13774109
0.43311998 0.9162966 -0.14061484
0.44213626 0.9348283 -0.143542
0.45131254 0.9532386 -0.14652112
0.4606443 0.9715229 -0.14955074
0.47012693 0.98967624 -0.15262932
0.47975564 1.0076941 -0.15575534
0.4895261 1.0255717 -0.15892738
0.49943376 1.0433043 -0.16214396
0.5094739 1.0608873 -0.16540354
0.5196419 1.0783157 -0.16870463
0.52993333 1.0955851 -0.17204578
0.5403435 1.1126908 -0.17542553
0.55086786 1.1296278 -0.17884232
0.56150186 1.1463915 -0.1822947
0.5722408 1.1629773 -0.18578117
0.58308035 1.1793805 -0.18930025
0.5940157 1.1955962 -0.19285049
0.6050424 1.2116197 -0.19643034
0.61615574 1.2274466 -0.20003837
0.6273512 1.2430718 -0.20367303
0.63862425 1.2584909 -0.2073329
0.6499703 1.273699 -0.21101643
0.66138464 1.2886913 -0.21472219
0.67286295 1.3034632 -0.21844865
0.6844004 1.3180102 -0.22219434
0.69599247 1.3323272 -0.22595778
0.7076346 1.3464099 -0.22973748
0.7193223 1.3602531 -0.23353194
0.7310509 1.3738525 -0.23733968
0.74281573 1.3872031 -0.24115922
0.7546124 1.4003005 -0.24498907
0.7664363 1.4131398 -0.24882773
0.77828264 1.4257162 -0.25267375
0.79014707 1.438025 -0.25652558
0.8020249 1.4500618 -0.2603818
0.8139116 1.4618216 -0.26424083
0.8258025 1.4732995 -0.2681013
0.3139034 0.6263728 -0.10894237
0.32064304 0.6470412 -0.11128141
0.32762405 0.66769624 -0.11370423
0.3348423 0.6883334 -0.116209365
0.34229317 0.70894724 -0.11879525
0.34997234 0.7295327 -0.12146035
0.3578755 0.7500854 -0.12420321
0.3659982 0.77059966 -0.12702222
0.374336 0.7910708 -0.12991597
0.38288462 0.81149375 -0.13288277
0.3916396 0.83186364 -0.13592124
0.40059656 0.85217524 -0.13902983
0.40975112 0.8724237 -0.14220698
0.41909894 0.8926043 -0.14545122
0.42863563 0.91271156 -0.14876096
0.4383567 0.93274075 -0.15213473
0.44825783 0.9526868 -0.15557097
0.45833465 0.9725448 -0.15906824
0.46858284 0.99230963 -0.1626249
0.47899777 1.0119764 -0.1662395
0.48957527 1.03154 -0.16991049
0.50031096 1.0509958 -0.17363639
0.5112004 1.0703382 -0.17741562
0.52223915 1.0895627 -0.1812467
0.53342277 1.1086639 -0.18512808
0.5447471 1.1276374 -0.18905824
0.5562076 1.1464776 -0.19303569
0.5677999 1.16518 -0.19705887
0.5795196 1.1837391 -0.20112625
0.5913623 1.2021501 -0.20523636
0.6033238 1.2204083 -0.20938766
0.61539936 1.2385083 -0.21357858
0.6275849 1.2564455 -0.21780764
0.6398759 1.2742144 -0.2220733
0.652268 1.2918105 -0.22637406
0.66475683 1.3092288 -0.23070838
0.67733794 1.3264637 -0.23507477
0.69000703 1.3435107 -0.23947166
0.7027597 1.3603649 -0.24389754
0.71559143 1.3770211 -0.2483509
0.728498 1.3934742 -0.2528302
0.741475 1.4097195 -0.25733396
0.754518 1.4257517 -0.2618606
0.7676226 1.441566 -0.26640865
0.78078437 1.4571574 -0.2709765
0.7939991 1.4725208 -0.2755628
0.80726224 1.4876512 -0.28016585
0.82056934 1.5025439 -0.2847842
0.83391625 1.5171936 -0.2894163
0.84729844 1.5315953 -0.2940607
0.8607116 1.5457443 -0.2987158
0.30106547 0.60485816 -0.11109169
0.3082217 0.6264023 -0.113732316
0.31563792 0.6479795 -0.11646885
0.32331002 0.66958475 -0.11929983
0.33123392 0.69121295 -0.1222237
0.33940527 0.71285826 -0.1252389
0.3478201 0.734516 -0.12834394
0.35647428 0.75618094 -0.13153727
0.36536363 0.7778475 -0.1348174
0.37448394 0.79951084 -0.13818271
0.38383114 0.8211658 -0.14163181
0.39340115 0.8428068 -0.14516307
0.40318966 0.8644287 -0.14877498
0.4131927 0.8860267 -0.15246604
0.42340606 0.9075953 -0.15623474
0.4338255 0.9291292 -0.1600795
0.44444707 0.95062315 -0.16399875
0.45526657 0.97207224 -0.1679911
0.4662798 0.99347126 -0.1720549
0.4774826 1.0148144 -0.17618872
0.48887086 1.0360972 -0.18039092
0.50044054 1.057314 -0.18466006
0.5121875 1.0784599 -0.1889946
0.5241074 1.0995293 -0.19339299
0.5361961 1.1205171 -0.19785367
0.5484497 1.1414185 -0.20237517
0.560864 1.1622277 -0.20695598
0.57343465 1.1829399 -0.21159452
0.58615774 1.2035499 -0.21628927
0.59902894 1.224052 -0.22103868
0.61204445 1.2444417 -0.2258413
0.62519974 1.264713 -0.23069552
0.6384908 1.2848613 -0.23559988
0.6519136 1.3048813 -0.2405528
